IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.217.167.88,2053,2053,true,HKG,Asia Pacific,Hong Kong,156,3.61
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,36,3.61
47.242.171.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,3.60
47.236.93.176,2052,2052,false,SIN,Asia Pacific,Singapore,32,3.60
8.218.188.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,3.59
47.236.10.100,80,80,false,SIN,Asia Pacific,Singapore,26,3.57
8.222.223.34,2083,2083,true,SIN,Asia Pacific,Singapore,71,3.57
47.236.253.41,8880,8880,false,SIN,Asia Pacific,Singapore,48,3.57
8.222.224.17,2095,2095,false,SIN,Asia Pacific,Singapore,17,3.56
8.218.22.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,93,3.55
8.217.207.60,80,80,false,HKG,Asia Pacific,Hong Kong,38,3.55
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,84,3.55
47.236.7.106,2095,2095,false,SIN,Asia Pacific,Singapore,13,3.55
47.236.254.120,2095,2095,false,SIN,Asia Pacific,Singapore,20,3.55
47.76.146.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,3.55
47.245.93.74,8880,8880,false,SIN,Asia Pacific,Singapore,4,3.54
47.242.54.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,88,3.54
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,113,3.54
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,3.53
8.217.207.60,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,3.53
8.219.174.142,8443,8443,true,SIN,Asia Pacific,Singapore,51,3.53
8.210.9.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,3.53
8.218.211.17,2053,2053,true,HKG,Asia Pacific,Hong Kong,81,3.52
8.218.136.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,3.52
8.218.127.249,80,80,false,HKG,Asia Pacific,Hong Kong,75,3.52
8.222.193.65,8080,8080,false,SIN,Asia Pacific,Singapore,13,3.52
8.218.119.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,3.51
47.236.87.206,2086,2086,false,SIN,Asia Pacific,Singapore,49,3.51
47.243.161.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,3.50
47.74.45.143,2086,2086,false,NRT,Asia Pacific,Tokyo,81,3.50
8.222.244.192,80,80,false,SIN,Asia Pacific,Singapore,4,3.50
8.218.201.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,56,3.49
47.236.5.223,2052,2052,false,SIN,Asia Pacific,Singapore,11,3.49
8.218.127.249,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,3.49
8.210.174.156,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,3.48
8.222.208.38,2087,2087,true,SIN,Asia Pacific,Singapore,103,3.48
47.236.168.17,2053,2053,true,SIN,Asia Pacific,Singapore,90,3.48
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,3.48
8.219.42.72,8880,8880,false,SIN,Asia Pacific,Singapore,23,3.48
8.218.8.142,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,3.48
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,3.47
8.218.18.132,2096,2096,true,HKG,Asia Pacific,Hong Kong,156,3.46
47.74.43.95,2052,2052,false,NRT,Asia Pacific,Tokyo,83,3.46
8.218.11.90,8880,8880,false,HKG,Asia Pacific,Hong Kong,61,3.46
47.242.171.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,66,3.45
47.91.31.231,80,80,false,NRT,Asia Pacific,Tokyo,82,3.44
47.242.232.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,1166,3.44
47.243.70.197,2053,2053,true,HKG,Asia Pacific,Hong Kong,97,3.44
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,3.44
47.236.254.120,2095,2095,false,SIN,Asia Pacific,Singapore,19,3.43
47.236.167.231,8443,8443,true,SIN,Asia Pacific,Singapore,39,3.43
8.209.240.195,8880,8880,false,NRT,Asia Pacific,Tokyo,88,3.43
47.237.8.82,8880,8880,false,SIN,Asia Pacific,Singapore,44,3.43
47.243.107.148,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,3.42
8.222.253.235,8880,8880,false,SIN,Asia Pacific,Singapore,50,3.42
8.218.181.189,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,3.42
8.219.100.168,2082,2082,false,SIN,Asia Pacific,Singapore,12,3.41
47.236.104.11,80,80,false,SIN,Asia Pacific,Singapore,15,3.40
47.236.253.41,2082,2082,false,SIN,Asia Pacific,Singapore,28,3.40
47.236.11.84,2083,2083,true,SIN,Asia Pacific,Singapore,87,3.40
47.236.253.41,2086,2086,false,SIN,Asia Pacific,Singapore,15,3.40
8.218.122.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,64,3.40
8.219.4.122,2086,2086,false,SIN,Asia Pacific,Singapore,7,3.39
8.218.122.55,80,80,false,HKG,Asia Pacific,Hong Kong,180,3.39
47.243.70.197,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,3.39
8.222.193.208,443,443,true,SIN,Asia Pacific,Singapore,90,3.39
8.217.167.88,8443,8443,true,HKG,Asia Pacific,Hong Kong,77,3.39
8.222.209.223,443,443,true,SIN,Asia Pacific,Singapore,133,3.39
47.236.97.90,8080,8080,false,SIN,Asia Pacific,Singapore,57,3.39
8.222.221.109,8880,8880,false,SIN,Asia Pacific,Singapore,7,3.38
8.218.3.12,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,3.38
8.217.91.121,8443,8443,true,HKG,Asia Pacific,Hong Kong,186,3.38
8.222.244.123,443,443,true,SIN,Asia Pacific,Singapore,97,3.38
8.218.48.92,2087,2087,true,HKG,Asia Pacific,Hong Kong,108,3.38
8.222.212.172,2083,2083,true,SIN,Asia Pacific,Singapore,138,3.38
8.217.207.60,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,3.38
47.243.161.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,3.37
8.222.249.98,2083,2083,true,SIN,Asia Pacific,Singapore,96,3.37
8.218.204.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,3.37
47.74.5.99,8880,8880,false,NRT,Asia Pacific,Tokyo,87,3.36
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,45,3.36
8.222.140.87,80,80,false,SIN,Asia Pacific,Singapore,36,3.35
47.236.117.48,2082,2082,false,SIN,Asia Pacific,Singapore,23,3.35
8.218.207.169,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,3.35
47.242.54.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,3.34
8.217.167.88,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,3.34
8.217.207.60,443,443,true,HKG,Asia Pacific,Hong Kong,133,3.34
47.242.79.71,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,3.34
8.218.119.115,80,80,false,HKG,Asia Pacific,Hong Kong,48,3.34
8.217.164.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,244,3.34
47.243.70.197,8443,8443,true,HKG,Asia Pacific,Hong Kong,231,3.34
8.209.240.195,2052,2052,false,NRT,Asia Pacific,Tokyo,82,3.34
47.236.180.51,2095,2095,false,SIN,Asia Pacific,Singapore,14,3.33
8.210.65.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,3.32
8.222.252.150,2083,2083,true,SIN,Asia Pacific,Singapore,63,3.31
47.236.253.41,8080,8080,false,SIN,Asia Pacific,Singapore,20,3.31
47.236.83.239,2083,2083,true,SIN,Asia Pacific,Singapore,109,3.31
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,26,3.31
8.217.85.14,80,80,false,HKG,Asia Pacific,Hong Kong,44,3.31
8.218.18.132,8443,8443,true,HKG,Asia Pacific,Hong Kong,140,3.30
8.210.245.224,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,3.30
47.242.59.216,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,3.29
47.236.11.84,80,80,false,SIN,Asia Pacific,Singapore,16,3.29
8.222.237.131,2086,2086,false,SIN,Asia Pacific,Singapore,4,3.29
47.236.253.41,2096,2096,true,SIN,Asia Pacific,Singapore,48,3.29
8.219.161.129,2086,2086,false,SIN,Asia Pacific,Singapore,17,3.29
8.219.186.189,2096,2096,true,SIN,Asia Pacific,Singapore,49,3.29
8.217.85.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,3.29
8.218.18.132,2095,2095,false,HKG,Asia Pacific,Hong Kong,68,3.28
8.210.117.18,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,3.28
8.218.2.181,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,3.28
47.245.126.151,8880,8880,false,SIN,Asia Pacific,Singapore,10,3.27
8.218.22.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,3.26
47.236.168.17,8080,8080,false,SIN,Asia Pacific,Singapore,14,3.26
8.217.159.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,3.26
8.218.149.193,2087,2087,true,HKG,Asia Pacific,Hong Kong,137,3.26
47.242.17.250,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,3.26
47.236.121.7,8443,8443,true,SIN,Asia Pacific,Singapore,100,3.25
8.217.207.60,2052,2052,false,HKG,Asia Pacific,Hong Kong,87,3.25
8.218.126.53,2087,2087,true,HKG,Asia Pacific,Hong Kong,126,3.25
47.74.43.95,2082,2082,false,NRT,Asia Pacific,Tokyo,77,3.24
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,41,3.24
47.236.104.11,2096,2096,true,SIN,Asia Pacific,Singapore,47,3.24
47.236.10.182,2082,2082,false,SIN,Asia Pacific,Singapore,19,3.23
8.222.187.4,2083,2083,true,SIN,Asia Pacific,Singapore,77,3.23
47.236.254.120,2053,2053,true,SIN,Asia Pacific,Singapore,47,3.23
8.218.156.91,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,3.23
8.217.207.60,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,3.22
8.222.222.64,2052,2052,false,SIN,Asia Pacific,Singapore,32,3.22
47.243.162.49,2087,2087,true,HKG,Asia Pacific,Hong Kong,211,3.22
47.237.8.82,80,80,false,SIN,Asia Pacific,Singapore,22,3.22
47.236.7.106,2083,2083,true,SIN,Asia Pacific,Singapore,59,3.22
47.243.161.235,2096,2096,true,HKG,Asia Pacific,Hong Kong,121,3.21
8.217.149.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,3.21
47.242.171.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,3.21
47.91.31.231,2082,2082,false,NRT,Asia Pacific,Tokyo,90,3.21
8.222.193.208,2095,2095,false,SIN,Asia Pacific,Singapore,12,3.21
47.236.121.23,80,80,false,SIN,Asia Pacific,Singapore,33,3.20
8.222.164.209,2096,2096,true,SIN,Asia Pacific,Singapore,76,3.20
8.219.97.179,2096,2096,true,SIN,Asia Pacific,Singapore,104,3.20
47.236.87.206,443,443,true,SIN,Asia Pacific,Singapore,120,3.19
8.210.21.65,443,443,true,HKG,Asia Pacific,Hong Kong,44,3.19
47.242.171.94,443,443,true,HKG,Asia Pacific,Hong Kong,47,3.19
47.236.254.120,2083,2083,true,SIN,Asia Pacific,Singapore,79,3.18
47.237.8.82,2095,2095,false,SIN,Asia Pacific,Singapore,23,3.18
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,3.17
47.243.173.187,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,3.17
47.236.121.7,2052,2052,false,SIN,Asia Pacific,Singapore,71,3.17
47.236.10.182,2087,2087,true,SIN,Asia Pacific,Singapore,99,3.17
8.222.164.209,8443,8443,true,SIN,Asia Pacific,Singapore,89,3.17
8.217.207.60,2083,2083,true,HKG,Asia Pacific,Hong Kong,84,3.17
47.242.202.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,77,3.16
8.217.49.34,8880,8880,false,HKG,Asia Pacific,Hong Kong,83,3.16
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,3.15
8.210.3.24,80,80,false,HKG,Asia Pacific,Hong Kong,44,3.15
47.76.171.106,8080,80,false,HKG,Asia Pacific,Hong Kong,57,3.15
47.243.161.235,80,80,false,HKG,Asia Pacific,Hong Kong,39,3.15
47.236.87.206,2052,2052,false,SIN,Asia Pacific,Singapore,15,3.15
8.219.98.13,2087,2087,true,SIN,Asia Pacific,Singapore,105,3.14
8.222.214.13,8443,8443,true,SIN,Asia Pacific,Singapore,47,3.14
47.242.54.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,3.13
47.243.70.197,2096,2096,true,HKG,Asia Pacific,Hong Kong,138,3.12
47.236.121.7,2095,2095,false,SIN,Asia Pacific,Singapore,46,3.12
47.236.97.90,80,80,false,SIN,Asia Pacific,Singapore,19,3.11
8.219.67.133,80,80,false,SIN,Asia Pacific,Singapore,19,3.11
8.217.193.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,3.11
8.222.212.219,2052,2052,false,SIN,Asia Pacific,Singapore,5,3.11
8.210.151.69,2053,2053,true,HKG,Asia Pacific,Hong Kong,38,3.10
8.210.21.65,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,3.10
47.242.176.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,46,3.10
47.236.117.48,443,443,true,SIN,Asia Pacific,Singapore,122,3.09
8.209.240.195,2082,2082,false,NRT,Asia Pacific,Tokyo,81,3.09
8.219.107.199,2082,2082,false,SIN,Asia Pacific,Singapore,33,3.08
8.217.239.116,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,3.08
8.210.117.18,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,3.07
8.217.49.34,2087,2087,true,HKG,Asia Pacific,Hong Kong,112,3.07
8.222.252.150,8080,8080,false,SIN,Asia Pacific,Singapore,27,3.07
8.218.65.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,79,3.07
8.222.193.65,2087,2087,true,SIN,Asia Pacific,Singapore,105,3.06
8.218.136.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,3.06
8.218.11.90,2096,2096,true,HKG,Asia Pacific,Hong Kong,122,3.05
47.245.93.74,2086,2086,false,SIN,Asia Pacific,Singapore,4,3.05
47.236.158.158,2087,2087,true,SIN,Asia Pacific,Singapore,37,3.05
8.218.85.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,61,3.05
8.222.214.13,8880,8880,false,SIN,Asia Pacific,Singapore,24,3.04
8.218.211.17,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,3.04
47.236.10.100,2083,2083,true,SIN,Asia Pacific,Singapore,57,3.03
47.76.77.103,2096,2096,true,HKG,Asia Pacific,Hong Kong,121,3.03
47.243.161.235,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,3.03
8.218.243.95,2096,2096,true,HKG,Asia Pacific,Hong Kong,108,3.03
8.217.159.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,112,3.02
8.210.66.190,2087,2087,true,HKG,Asia Pacific,Hong Kong,38,3.01
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,39,3.01
8.218.143.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,3.01
47.243.162.49,2083,2083,true,HKG,Asia Pacific,Hong Kong,115,3.01
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,3.01
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,3.00
8.218.122.55,80,80,false,HKG,Asia Pacific,Hong Kong,37,3.00
47.76.146.1,80,80,false,HKG,Asia Pacific,Hong Kong,61,3.00
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,3.00
8.222.252.150,2096,2096,true,SIN,Asia Pacific,Singapore,98,3.00
47.88.101.9,80,443,true,SJC,North America,San Jose,177,2.99
47.236.169.15,2052,2052,false,SIN,Asia Pacific,Singapore,17,2.99
47.236.172.95,2096,2096,true,SIN,Asia Pacific,Singapore,108,2.99
8.217.167.88,2083,2083,true,HKG,Asia Pacific,Hong Kong,160,2.98
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,2.98
47.236.149.107,2053,2053,true,SIN,Asia Pacific,Singapore,121,2.98
47.236.254.120,2096,2096,true,SIN,Asia Pacific,Singapore,47,2.98
8.217.91.121,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,2.98
47.74.5.99,2052,2052,false,NRT,Asia Pacific,Tokyo,100,2.97
8.210.146.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,2.97
8.218.181.189,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,2.96
8.218.174.118,8880,8880,false,HKG,Asia Pacific,Hong Kong,61,2.96
8.219.87.34,80,80,false,SIN,Asia Pacific,Singapore,24,2.96
47.245.114.163,8880,8880,false,SIN,Asia Pacific,Singapore,5,2.96
47.236.87.206,2082,2082,false,SIN,Asia Pacific,Singapore,20,2.96
47.243.162.49,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,2.95
8.222.184.198,80,80,false,SIN,Asia Pacific,Singapore,23,2.95
8.218.3.12,2082,2082,false,HKG,Asia Pacific,Hong Kong,160,2.94
47.236.117.48,2083,2083,true,SIN,Asia Pacific,Singapore,130,2.94
8.219.186.189,2082,2082,false,SIN,Asia Pacific,Singapore,23,2.93
8.218.136.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,2.93
8.218.3.12,2052,2052,false,HKG,Asia Pacific,Hong Kong,174,2.93
8.222.221.109,2052,2052,false,SIN,Asia Pacific,Singapore,5,2.92
8.210.156.6,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,2.91
8.222.254.91,2087,2087,true,SIN,Asia Pacific,Singapore,93,2.91
8.217.49.34,443,443,true,HKG,Asia Pacific,Hong Kong,53,2.91
8.210.250.120,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,2.91
47.243.27.217,2086,2086,false,HKG,Asia Pacific,Hong Kong,230,2.91
8.218.158.94,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,2.89
8.218.48.92,2053,2053,true,HKG,Asia Pacific,Hong Kong,96,2.88
8.222.208.83,8880,8880,false,SIN,Asia Pacific,Singapore,16,2.88
47.236.253.41,2053,2053,true,SIN,Asia Pacific,Singapore,11,2.88
8.217.239.116,8443,8443,true,HKG,Asia Pacific,Hong Kong,84,2.88
47.243.27.217,80,80,false,HKG,Asia Pacific,Hong Kong,42,2.88
47.236.11.84,2052,2052,false,SIN,Asia Pacific,Singapore,20,2.87
47.236.10.100,8880,8880,false,SIN,Asia Pacific,Singapore,19,2.87
8.218.18.132,2053,2053,true,HKG,Asia Pacific,Hong Kong,78,2.87
8.218.158.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,2.87
47.76.49.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,2.86
8.222.140.87,2087,2087,true,SIN,Asia Pacific,Singapore,126,2.86
8.222.226.15,8080,8080,false,SIN,Asia Pacific,Singapore,20,2.85
8.209.240.195,80,80,false,NRT,Asia Pacific,Tokyo,103,2.84
47.245.107.174,8443,8443,true,SIN,Asia Pacific,Singapore,18,2.83
47.236.83.239,2086,2086,false,SIN,Asia Pacific,Singapore,33,2.83
47.236.97.90,8880,8880,false,SIN,Asia Pacific,Singapore,30,2.83
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,2.83
8.218.18.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,2.82
47.242.171.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,2.82
47.236.104.11,2052,2052,false,SIN,Asia Pacific,Singapore,26,2.82
47.242.17.250,2083,2083,true,HKG,Asia Pacific,Hong Kong,134,2.82
47.236.172.95,2082,2082,false,SIN,Asia Pacific,Singapore,17,2.82
8.218.8.142,2083,2083,true,HKG,Asia Pacific,Hong Kong,141,2.82
47.236.158.158,8880,8880,false,SIN,Asia Pacific,Singapore,18,2.81
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,71,2.81
8.218.126.53,80,80,false,HKG,Asia Pacific,Hong Kong,44,2.81
47.236.121.7,2053,2053,true,SIN,Asia Pacific,Singapore,70,2.80
8.217.145.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,105,2.79
8.222.144.117,8080,8080,false,SIN,Asia Pacific,Singapore,51,2.79
8.222.219.34,2095,2095,false,SIN,Asia Pacific,Singapore,7,2.79
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,104,2.79
47.76.80.72,80,80,false,HKG,Asia Pacific,Hong Kong,44,2.79
47.76.80.72,80,80,false,HKG,Asia Pacific,Hong Kong,82,2.78
8.218.8.142,80,80,false,HKG,Asia Pacific,Hong Kong,66,2.78
8.218.174.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,2.77
8.218.65.237,443,443,true,HKG,Asia Pacific,Hong Kong,66,2.77
47.237.8.82,2082,2082,false,SIN,Asia Pacific,Singapore,21,2.75
8.218.52.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,61,2.74
47.91.16.214,2052,2052,false,NRT,Asia Pacific,Tokyo,84,2.73
47.76.32.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,2.73
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,2.73
47.236.253.41,2052,2052,false,SIN,Asia Pacific,Singapore,16,2.72
47.243.161.235,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,2.72
47.242.176.237,80,80,false,HKG,Asia Pacific,Hong Kong,50,2.72
8.222.249.98,8443,8443,true,SIN,Asia Pacific,Singapore,142,2.72
47.242.79.71,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,2.72
47.236.125.62,2096,2096,true,NRT,Asia Pacific,Tokyo,154,2.72
8.222.212.172,2095,2095,false,SIN,Asia Pacific,Singapore,58,2.71
8.218.127.249,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,2.70
8.210.245.224,80,80,false,HKG,Asia Pacific,Hong Kong,38,2.70
47.91.31.231,8880,8880,false,NRT,Asia Pacific,Tokyo,105,2.70
47.74.37.50,2086,2086,false,NRT,Asia Pacific,Tokyo,72,2.69
8.219.58.64,443,443,true,SIN,Asia Pacific,Singapore,45,2.68
47.236.87.206,8080,8080,false,SIN,Asia Pacific,Singapore,18,2.68
8.217.91.121,80,80,false,HKG,Asia Pacific,Hong Kong,64,2.67
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,13,2.67
47.236.85.11,8443,443,true,SIN,Asia Pacific,Singapore,83,2.67
47.236.121.23,80,80,false,SIN,Asia Pacific,Singapore,26,2.67
47.242.54.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,2.67
8.222.193.65,8880,8880,false,SIN,Asia Pacific,Singapore,10,2.66
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,2.66
47.243.173.187,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,2.66
8.217.193.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,2.65
47.242.202.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,2.65
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,2.65
8.219.58.64,80,80,false,SIN,Asia Pacific,Singapore,3,2.63
8.219.58.64,8443,8443,true,SIN,Asia Pacific,Singapore,28,2.63
47.236.253.41,2083,2083,true,SIN,Asia Pacific,Singapore,54,2.62
8.222.140.87,443,443,true,SIN,Asia Pacific,Singapore,46,2.62
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,40,2.62
47.236.167.231,2086,2086,false,SIN,Asia Pacific,Singapore,15,2.62
8.218.149.193,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,2.62
8.218.127.249,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,2.60
8.218.65.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,2.60
47.91.31.231,8880,8880,false,NRT,Asia Pacific,Tokyo,89,2.60
47.251.74.226,443,443,true,LAX,North America,Los Angeles,173,2.59
8.222.208.38,2053,2053,true,SIN,Asia Pacific,Singapore,118,2.59
47.76.37.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,84,2.59
47.76.77.103,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,2.59
8.210.174.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,2.59
8.222.210.182,443,443,true,SIN,Asia Pacific,Singapore,72,2.58
8.218.136.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,2.58
8.218.122.55,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,2.57
8.218.207.169,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,2.57
8.210.146.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,2.57
8.210.174.156,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,2.57
47.245.93.74,80,80,false,SIN,Asia Pacific,Singapore,7,2.56
8.217.85.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,2.56
47.241.209.61,443,443,true,SIN,Asia Pacific,Singapore,62,2.56
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,79,2.55
8.222.212.219,2087,2087,true,SIN,Asia Pacific,Singapore,46,2.55
8.219.4.122,2052,2052,false,SIN,Asia Pacific,Singapore,5,2.55
8.217.49.34,2087,2087,true,HKG,Asia Pacific,Hong Kong,88,2.55
47.76.37.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,109,2.54
8.217.207.60,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,2.54
47.254.66.75,443,443,true,SJC,North America,San Jose,195,2.54
8.218.174.118,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,2.53
8.217.250.5,2082,2082,false,HKG,Asia Pacific,Hong Kong,86,2.51
8.218.52.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,2.51
8.218.204.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,2.50
8.219.139.13,2052,2052,false,SIN,Asia Pacific,Singapore,9,2.50
8.217.91.121,80,80,false,HKG,Asia Pacific,Hong Kong,49,2.50
47.236.121.7,8080,8080,false,SIN,Asia Pacific,Singapore,34,2.49
8.210.65.1,80,80,false,HKG,Asia Pacific,Hong Kong,38,2.48
47.237.8.82,8080,8080,false,SIN,Asia Pacific,Singapore,20,2.47
8.218.48.92,2086,2086,false,HKG,Asia Pacific,Hong Kong,74,2.47
47.236.171.205,2053,2053,true,SIN,Asia Pacific,Singapore,77,2.46
8.218.119.115,80,80,false,HKG,Asia Pacific,Hong Kong,48,2.46
47.245.115.6,2087,2087,true,SIN,Asia Pacific,Singapore,48,2.46
47.236.149.107,8443,8443,true,SIN,Asia Pacific,Singapore,52,2.46
47.236.168.17,2083,2083,true,SIN,Asia Pacific,Singapore,133,2.45
8.218.188.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,2.44
47.236.83.239,8443,8443,true,SIN,Asia Pacific,Singapore,155,2.43
8.217.91.121,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,2.43
8.212.41.98,80,80,false,SIN,Asia Pacific,Singapore,196,2.43
47.236.164.215,2083,2083,true,SIN,Asia Pacific,Singapore,131,2.42
8.218.52.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,2.42
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,2.42
47.76.146.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,2.42
47.88.101.9,80,443,true,SJC,North America,San Jose,174,2.42
47.236.254.120,8443,8443,true,SIN,Asia Pacific,Singapore,86,2.42
